iter,cycles
8032,0
8033,0
8034,0
8035,0
8036,1000
8037,0
8038,1000
8039,1000
8040,1000
8041,1000
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,1000
8054,0
8055,0
8056,0
8057,0
8058,0
8059,0
8060,1000
8061,0
8062,1000
8063,0
8064,1000
8065,0
8066,0
8067,0
8068,0
8069,0
8070,1000
8071,0
8072,1000
8073,1000
8074,0
8075,0
8076,1000
8077,0
8078,0
8079,0
8080,0
8081,0
8082,2000
8083,1000
8084,1000
8085,1000
8086,0
8087,1000
8088,1000
8089,1000
8090,0
8091,0
8092,1000
8093,1000
8094,1000
8095,0
8096,1000
8097,0
8098,0
8099,0
8100,1000
8101,1000
8102,1000
8103,1000
8104,0
8105,0
8106,0
8107,0
8108,1000
8109,0
8110,11000
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,1000
8121,0
8122,1000
8123,1000
8124,0
8125,1000
8126,1000
8127,1000
8128,0
8129,2000
8130,1000
8131,0
8132,0
8133,1000
8134,0
8135,0
8136,1000
8137,1000
8138,1000
8139,0
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1000
8147,0
8148,1000
8149,1000
8150,0
8151,1000
8152,0
8153,1000
8154,1000
8155,0
8156,1000
8157,0
8158,1000
8159,1000
8160,1000
8161,1000
8162,1000
8163,0
8164,1000
8165,0
8166,0
8167,1000
8168,1000
8169,1000
8170,0
8171,1000
8172,0
8173,1000
8174,1000
8175,0
8176,1000
8177,0
8178,1000
8179,1000
8180,0
8181,1000
8182,0
8183,0
8184,0
8185,0
8186,1000
8187,1000
8188,0
8189,0
8190,1000
8191,0
8192,1000
8193,0
8194,0
8195,0
8196,1000
8197,1000
8198,1000
8199,1000
8200,1000
8201,0
8202,0
8203,1000
8204,0
8205,1000
8206,1000
8207,0
8208,0
8209,0
8210,1000
8211,1000
8212,0
8213,0
8214,0
8215,0
8216,0
8217,0
8218,0
8219,0
8220,1000
8221,0
8222,1000
8223,1000
8224,1000
8225,0
8226,1000
8227,0
8228,0
8229,0
8230,1000
8231,1000
8232,0
8233,1000
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,1000
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,1000
8257,0
8258,0
8259,0
8260,1000
8261,0
8262,1000
8263,1000
8264,1000
8265,0
8266,0
8267,0
8268,1000
8269,1000
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,1000
8278,0
8279,1000
8280,1000
8281,0
8282,0
8283,0
8284,1000
8285,1000
8286,0
8287,1000
8288,1000
8289,0
8290,1000
8291,1000
8292,0
8293,0
8294,1000
8295,0
8296,1000
8297,0
8298,1000
8299,0
8300,0
8301,0
8302,0
8303,1000
8304,0
8305,0
8306,1000
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,1000
8314,0
8315,0
8316,0
8317,0
8318,0
8319,0
8320,0
8321,1000
8322,1000
8323,1000
8324,0
8325,0
8326,1000
8327,1000
8328,0
8329,0
8330,0
8331,0
8332,1000
8333,1000
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,1000
8347,1000
8348,0
8349,1000
8350,0
8351,1000
8352,0
8353,0
8354,1000
8355,0
8356,0
8357,0
8358,1000
8359,0
8360,0
8361,1000
8362,0
8363,0
8364,1000
8365,0
8366,1000
8367,0
8368,1000
8369,1000
8370,0
8371,0
8372,1000
8373,0
8374,0
8375,0
8376,1000
8377,1000
8378,0
8379,1000
8380,1000
8381,0
8382,0
8383,1000
8384,1000
8385,1000
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,1000
8393,0
8394,0
8395,0
8396,1000
8397,0
8398,1000
8399,0
8400,0
8401,1000
8402,0
8403,0
8404,0
8405,0
8406,1000
8407,0
8408,1000
8409,0
8410,0
8411,0
8412,0
8413,0
8414,1000
8415,0
8416,0
8417,1000
8418,0
8419,0
8420,1000
8421,0
8422,1000
8423,0
8424,0
8425,1000
8426,0
8427,0
8428,0
8429,0
8430,0
8431,1000
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,1000
8449,1000
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,1000
8457,1000
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,1000
8469,1000
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,1000
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,1000
8486,0
8487,0
8488,0
8489,0
8490,1000
8491,0
8492,1000
8493,1000
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,1000
8502,0
8503,1000
8504,0
8505,0
8506,0
8507,0
8508,1000
8509,1000
8510,1000
8511,0
8512,1000
8513,1000
8514,0
8515,0
8516,0
8517,1000
8518,1000
8519,0
8520,0
8521,1000
8522,0
8523,0
8524,1000
8525,0
8526,0
8527,0
8528,0
8529,0
8530,1000
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1000
8545,0
8546,0
8547,0
8548,1000
8549,0
8550,0
8551,1000
8552,1000
8553,1000
8554,1000
8555,0
8556,0
8557,0
8558,1000
8559,0
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,1000
8570,0
8571,0
8572,1000
8573,0
8574,0
8575,0
8576,0
8577,0
8578,1000
8579,0
8580,0
8581,0
8582,0
8583,0
8584,0
8585,0
8586,0
8587,0
8588,0
8589,0
8590,1000
8591,0
8592,1000
8593,1000
8594,0
8595,0
8596,0
8597,0
8598,1000
8599,0
8600,1000
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8611,1000
8612,1000
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,1000
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8630,1000
8631,1000
8632,0
8633,1000
8634,0
8635,0
8636,1000
8637,1000
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,1000
8645,1000
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,0
8657,1000
8658,0
8659,1000
8660,0
8661,0
8662,0
8663,0
8664,1000
8665,0
8666,1000
8667,1000
8668,0
8669,1000
8670,1000
8671,0
8672,0
8673,0
8674,0
8675,1000
8676,0
8677,0
8678,0
8679,0
8680,1000
8681,1000
8682,1000
8683,0
8684,0
8685,1000
8686,1000
8687,0
8688,0
8689,0
8690,1000
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,1000
8706,1000
8707,0
8708,0
8709,1000
8710,0
8711,0
8712,1000
8713,0
8714,0
8715,0
8716,1000
8717,0
8718,0
8719,1000
8720,0
8721,1000
8722,0
8723,0
8724,1000
8725,0
8726,0
8727,0
8728,0
8729,0
8730,1000
8731,0
8732,0
8733,0
8734,1000
8735,0
8736,1000
8737,0
8738,1000
8739,1000
8740,1000
8741,1000
8742,1000
8743,1000
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
8750,0
8751,1000
8752,1000
8753,0
8754,0
8755,0
8756,0
8757,0
8758,0
8759,0
8760,1000
8761,1000
8762,1000
8763,0
8764,0
8765,0
8766,0
8767,1000
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,1000
8775,1000
8776,0
8777,1000
8778,0
8779,0
8780,0
8781,0
8782,0
8783,1000
8784,0
8785,0
8786,0
8787,0
8788,1000
8789,1000
8790,1000
8791,0
8792,0
8793,1000
8794,1000
8795,0
8796,1000
8797,1000
8798,0
8799,0
8800,0
8801,1000
8802,0
8803,0
8804,0
8805,0
8806,1000
8807,0
8808,0
8809,1000
8810,0
8811,0
8812,0
8813,0
8814,1000
8815,0
8816,0
8817,1000
8818,0
8819,1000
8820,0
8821,0
8822,0
8823,0
8824,0
8825,0
8826,0
8827,1000
8828,0
8829,1000
8830,0
8831,0
8832,0
8833,0
8834,0
8835,1000
8836,0
8837,0
8838,0
8839,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,1000
8846,1000
8847,0
8848,0
8849,1000
8850,1000
8851,0
8852,0
8853,1000
8854,1000
8855,1000
8856,0
8857,0
8858,1000
8859,1000
8860,1000
8861,0
8862,0
8863,0
8864,1000
8865,0
8866,0
8867,0
8868,0
8869,0
8870,1000
8871,0
8872,0
8873,0
8874,1000
8875,1000
8876,0
8877,1000
8878,1000
8879,1000
8880,0
8881,1000
8882,1000
8883,1000
8884,0
8885,0
8886,1000
8887,0
8888,0
8889,1000
8890,0
8891,1000
8892,0
8893,0
8894,1000
8895,0
8896,1000
8897,0
8898,1000
8899,0
8900,0
8901,1000
8902,0
8903,0
8904,0
8905,1000
8906,0
8907,0
8908,0
8909,0
8910,1000
8911,0
8912,0
8913,0
8914,0
8915,0
8916,0
8917,0
8918,1000
8919,0
8920,0
8921,1000
8922,0
8923,0
8924,0
8925,1000
8926,0
8927,1000
8928,0
8929,1000
8930,1000
8931,1000
8932,0
8933,1000
8934,0
8935,0
8936,0
8937,1000
8938,0
8939,0
8940,1000
8941,0
8942,0
8943,1000
8944,0
8945,0
8946,0
8947,1000
8948,1000
8949,1000
8950,1000
8951,1000
8952,1000
8953,0
8954,1000
8955,0
8956,1000
8957,1000
8958,1000
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,1000
8968,0
8969,0
8970,0
8971,0
8972,0
8973,0
8974,0
8975,0
8976,0
8977,1000
8978,0
8979,0
8980,1000
8981,1000
8982,1000
8983,1000
8984,1000
8985,0
8986,1000
8987,0
8988,1000
8989,0
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,1000
9002,0
9003,1000
9004,0
9005,0
9006,1000
9007,0
9008,0
9009,0
9010,0
9011,0
9012,1000
9013,1000
9014,1000
9015,0
9016,0
9017,0
9018,1000
9019,0
9020,1000
9021,1000
9022,1000
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,1000
9030,0
9031,1000
9032,0
9033,0
9034,0
9035,0
9036,1000
9037,0
9038,1000
9039,1000
9040,1000
9041,1000
9042,0
9043,0
9044,0
9045,0
9046,0
9047,1000
9048,0
9049,1000
9050,0
9051,1000
9052,1000
9053,0
9054,1000
9055,0
9056,0
9057,1000
9058,0
9059,0
9060,0
9061,1000
9062,0
9063,0
9064,0
9065,0
9066,0
9067,1000
9068,0
9069,0
9070,1000
9071,1000
9072,0
9073,1000
9074,0
9075,1000
9076,0
9077,0
9078,1000
9079,0
9080,0
9081,0
9082,0
9083,1000
9084,1000
9085,0
9086,0
9087,1000
9088,1000
9089,0
9090,0
9091,1000
9092,0
9093,1000
9094,1000
9095,1000
9096,0
9097,1000
9098,1000
9099,1000
9100,1000
9101,1000
9102,0
9103,0
9104,0
9105,1000
9106,0
9107,0
9108,0
9109,0
9110,1000
9111,1000
9112,0
9113,0
9114,0
9115,0
9116,0
9117,0
9118,0
9119,0
9120,0
9121,1000
9122,1000
9123,1000
9124,1000
9125,1000
9126,1000
9127,0
9128,0
9129,1000
9130,0
9131,0
9132,1000
9133,0
9134,1000
9135,1000
9136,1000
9137,1000
9138,1000
9139,1000
9140,1000
9141,1000
9142,0
9143,0
9144,1000
9145,0
9146,0
9147,1000
9148,1000
9149,0
9150,1000
9151,1000
9152,0
9153,0
9154,1000
9155,0
9156,1000
9157,1000
9158,1000
9159,0
9160,1000
9161,1000
9162,1000
9163,1000
9164,1000
9165,1000
9166,1000
9167,0
9168,0
9169,1000
9170,0
9171,0
9172,1000
9173,0
9174,0
9175,1000
9176,1000
9177,1000
9178,1000
9179,1000
9180,1000
9181,1000
9182,0
9183,1000
9184,0
9185,1000
9186,1000
9187,1000
9188,1000
9189,1000
9190,0
9191,0
9192,1000
9193,1000
9194,0
9195,1000
9196,1000
9197,1000
9198,1000
9199,0
9200,1000
9201,0
9202,0
9203,0
9204,1000
9205,1000
9206,1000
9207,1000
9208,0
9209,0
9210,0
9211,1000
9212,0
9213,0
9214,0
9215,1000
9216,2000
9217,1000
9218,1000
9219,0
9220,1000
9221,1000
9222,1000
9223,1000
9224,1000
9225,0
9226,1000
9227,0
9228,1000
9229,0
9230,1000
9231,0
9232,0
9233,0
9234,1000
9235,0
9236,1000
9237,0
9238,0
9239,0
9240,1000
9241,1000
9242,0
9243,0
9244,0
9245,0
9246,0
9247,0
9248,1000
9249,1000
9250,0
9251,0
9252,0
9253,0
9254,0
9255,0
9256,0
9257,1000
9258,0
9259,0
9260,1000
9261,1000
9262,0
9263,0
9264,1000
9265,0
9266,0
9267,1000
9268,1000
9269,0
9270,0
9271,1000
9272,0
9273,0
9274,1000
9275,1000
9276,1000
9277,0
9278,1000
9279,0
9280,0
9281,1000
9282,0
9283,1000
9284,0
9285,0
9286,1000
9287,1000
9288,0
9289,0
9290,1000
9291,1000
9292,1000
9293,0
9294,0
9295,1000
9296,0
9297,0
9298,1000
9299,0
9300,0
9301,0
9302,0
9303,1000
9304,1000
9305,2000
9306,0
9307,0
9308,0
9309,0
9310,1000
9311,0
9312,0
9313,0
9314,0
9315,0
9316,1000
9317,1000
9318,0
9319,0
9320,0
9321,0
9322,1000
9323,1000
9324,0
9325,0
9326,0
9327,0
9328,0
9329,0
9330,1000
9331,0
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,1000
9339,1000
9340,1000
9341,0
9342,0
9343,1000
9344,0
9345,0
9346,0
9347,0
9348,0
9349,1000
9350,0
9351,0
9352,0
9353,0
9354,1000
9355,1000
9356,0
9357,1000
9358,0
9359,0
9360,1000
9361,1000
9362,0
9363,0
9364,0
9365,0
9366,0
9367,0
9368,0
9369,0
9370,1000
9371,0
9372,0
9373,0
9374,27000
9375,0
9376,0
9377,0
9378,0
9379,0
9380,1000
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,0
9388,0
9389,1000
9390,0
9391,0
9392,0
9393,0
9394,1000
9395,1000
9396,0
9397,1000
9398,0
9399,0
9400,0
9401,0
9402,1000
9403,1000
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,1000
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,1000
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,1000
9431,0
9432,1000
9433,1000
9434,1000
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,0
9442,1000
9443,0
9444,1000
9445,1000
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,1000
9454,0
9455,0
9456,0
9457,0
9458,1000
9459,0
9460,1000
9461,1000
9462,0
9463,0
9464,0
9465,1000
9466,0
9467,1000
9468,0
9469,0
9470,0
9471,1000
9472,1000
9473,1000
9474,0
9475,0
9476,0
9477,0
9478,0
9479,0
9480,0
9481,1000
9482,1000
9483,1000
9484,0
9485,1000
9486,0
9487,1000
9488,0
9489,1000
9490,1000
9491,1000
9492,0
9493,0
9494,0
9495,0
9496,0
9497,1000
9498,0
9499,1000
9500,0
9501,0
9502,1000
9503,0
9504,0
9505,0
9506,0
9507,1000
9508,1000
9509,1000
9510,0
9511,0
9512,1000
9513,0
9514,0
9515,0
9516,1000
9517,0
9518,0
9519,1000
9520,0
9521,0
9522,0
9523,0
9524,1000
9525,0
9526,0
9527,0
9528,0
9529,0
9530,1000
9531,1000
9532,1000
9533,0
9534,0
9535,0
9536,0
9537,0
9538,1000
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1000
9548,1000
9549,0
9550,0
9551,0
9552,0
9553,0
9554,0
9555,1000
9556,0
9557,0
9558,0
9559,0
9560,0
9561,0
9562,1000
9563,0
9564,0
9565,0
9566,1000
9567,0
9568,0
9569,0
9570,0
9571,1000
9572,0
9573,0
9574,0
9575,0
9576,0
9577,0
9578,0
9579,0
9580,0
9581,0
9582,1000
9583,0
9584,1000
9585,1000
9586,0
9587,1000
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,0
9596,0
9597,0
9598,0
9599,1000
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,1000
9607,1000
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,0
9615,1000
9616,1000
9617,0
9618,1000
9619,0
9620,0
9621,1000
9622,1000
9623,0
9624,1000
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,1000
9634,1000
9635,1000
9636,0
9637,0
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,1000
9645,1000
9646,0
9647,0
9648,0
9649,1000
9650,0
9651,1000
9652,0
9653,0
9654,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,1000
9662,0
9663,0
9664,0
9665,1000
9666,0
9667,1000
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,0
9675,0
9676,0
9677,1000
9678,1000
9679,0
9680,0
9681,1000
9682,0
9683,0
9684,0
9685,0
9686,0
9687,0
9688,1000
9689,0
9690,1000
9691,0
9692,1000
9693,0
9694,1000
9695,0
9696,0
9697,0
9698,0
9699,1000
9700,0
9701,0
9702,0
9703,1000
9704,1000
9705,0
9706,1000
9707,0
9708,0
9709,0
9710,0
9711,1000
9712,0
9713,0
9714,1000
9715,0
9716,1000
9717,1000
9718,0
9719,0
9720,0
9721,0
9722,1000
9723,1000
9724,0
9725,0
9726,1000
9727,0
9728,0
9729,0
9730,0
9731,1000
9732,1000
9733,1000
9734,0
9735,1000
9736,1000
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,1000
9744,0
9745,0
9746,0
9747,0
9748,0
9749,0
9750,0
9751,0
9752,0
9753,1000
9754,0
9755,0
9756,0
9757,0
9758,0
9759,1000
9760,0
9761,0
9762,0
9763,0
9764,0
9765,0
9766,1000
9767,1000
9768,0
9769,0
9770,1000
9771,1000
9772,0
9773,0
9774,0
9775,1000
9776,1000
9777,1000
9778,0
9779,1000
9780,1000
9781,0
9782,0
9783,0
9784,1000
9785,1000
9786,0
9787,1000
9788,0
9789,1000
9790,0
9791,1000
9792,0
9793,1000
9794,0
9795,1000
9796,0
9797,1000
9798,0
9799,1000
9800,1000
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,1000
9808,0
9809,0
9810,0
9811,1000
9812,1000
9813,0
9814,1000
9815,0
9816,0
9817,0
9818,0
9819,0
9820,1000
9821,0
9822,1000
9823,1000
9824,1000
9825,0
9826,1000
9827,0
9828,1000
9829,0
9830,0
9831,0
9832,0
9833,1000
9834,0
9835,1000
9836,0
9837,1000
9838,0
9839,1000
9840,1000
9841,0
9842,0
9843,0
9844,1000
9845,1000
9846,0
9847,0
9848,1000
9849,0
9850,0
9851,0
9852,0
9853,0
9854,0
9855,0
9856,0
9857,0
9858,1000
9859,1000
9860,0
9861,0
9862,0
9863,1000
9864,1000
9865,0
9866,0
9867,1000
9868,0
9869,0
9870,0
9871,0
9872,0
9873,0
9874,0
9875,0
9876,1000
9877,0
9878,1000
9879,0
9880,1000
9881,0
9882,0
9883,1000
9884,0
9885,1000
9886,1000
9887,0
9888,0
9889,0
9890,1000
9891,1000
9892,1000
9893,1000
9894,0
9895,0
9896,0
9897,0
9898,0
9899,0
9900,0
9901,0
9902,0
9903,0
9904,0
9905,1000
9906,1000
9907,0
9908,0
9909,0
9910,0
9911,1000
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,1000
9922,0
9923,0
9924,0
9925,0
9926,1000
9927,1000
9928,0
9929,1000
9930,0
9931,1000
9932,1000
9933,1000
9934,0
9935,0
9936,0
9937,0
9938,1000
9939,0
9940,1000
9941,0
9942,1000
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,1000
9950,1000
9951,0
9952,1000
9953,0
9954,0
9955,0
9956,1000
9957,1000
9958,0
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,1000
9966,1000
9967,0
9968,1000
9969,0
9970,0
9971,0
9972,0
9973,1000
9974,1000
9975,0
9976,0
9977,0
9978,0
9979,0
9980,1000
9981,0
9982,0
9983,0
9984,1000
9985,0
9986,0
9987,0
9988,1000
9989,0
9990,0
9991,0
9992,0
9993,1000
9994,1000
9995,1000
9996,0
9997,0
9998,0
9999,0
10000,0
10001,1000
10002,0
10003,0
10004,0
10005,0
10006,0
10007,1000
10008,1000
10009,0
10010,0
10011,0
10012,1000
10013,1000
10014,1000
10015,1000
10016,0
10017,1000
10018,0
10019,0
10020,0
10021,0
10022,1000
10023,0
10024,0
10025,0
10026,0
10027,0
10028,0
10029,0
10030,1000
10031,1000
10032,0
10033,1000
10034,0
10035,0
10036,1000
10037,0
10038,0
10039,0
10040,0
10041,1000
10042,1000
10043,0
10044,1000
10045,0
10046,0
10047,0
10048,1000
10049,0
10050,0
10051,0
10052,1000
10053,0
10054,1000
10055,1000
10056,1000
10057,0
10058,0
10059,0
10060,0
10061,1000
10062,1000
10063,0
10064,1000
10065,1000
10066,0
10067,1000
10068,0
10069,1000
10070,0
10071,0
10072,1000
10073,0
10074,0
10075,1000
10076,0
10077,1000
10078,0
10079,0
10080,0
10081,0
10082,0
10083,0
10084,1000
10085,0
10086,0
10087,0
10088,1000
10089,0
10090,1000
10091,0
10092,0
10093,0
10094,0
10095,1000
10096,0
10097,0
10098,0
10099,0
10100,0
10101,0
10102,0
10103,1000
10104,0
10105,0
10106,1000
10107,1000
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,0
10117,0
10118,1000
10119,1000
10120,1000
10121,0
10122,0
10123,0
10124,1000
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,0
10133,0
10134,0
10135,0
10136,1000
10137,0
10138,0
10139,0
10140,0
10141,0
10142,1000
10143,1000
10144,1000
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,0
10153,0
10154,0
10155,1000
10156,0
10157,0
10158,0
10159,1000
10160,0
10161,0
10162,0
10163,0
10164,0
10165,1000
10166,1000
10167,0
10168,0
10169,0
10170,0
10171,1000
10172,0
10173,0
10174,0
10175,0
10176,0
10177,0
10178,1000
10179,0
10180,0
10181,0
10182,1000
10183,0
10184,0
10185,0
10186,0
10187,1000
10188,0
10189,0
10190,1000
10191,0
10192,0
10193,0
10194,0
10195,1000
10196,1000
10197,0
10198,0
10199,0
10200,0
10201,0
10202,1000
10203,0
10204,0
10205,0
10206,0
10207,1000
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,1000
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,1000
10228,0
10229,1000
10230,0
10231,0
10232,1000
10233,0
10234,1000
10235,1000
10236,1000
10237,1000
10238,0
10239,0
10240,1000
10241,1000
10242,1000
10243,1000
10244,0
10245,1000
10246,1000
10247,1000
10248,0
10249,0
10250,0
10251,0
10252,0
10253,1000
10254,1000
10255,1000
10256,0
10257,0
10258,0
10259,1000
10260,0
10261,0
10262,1000
10263,0
10264,0
10265,0
10266,1000
10267,1000
10268,0
10269,0
10270,0
10271,0
10272,1000
10273,0
10274,0
10275,1000
10276,0
10277,1000
10278,0
10279,0
10280,0
10281,0
10282,1000
10283,1000
10284,0
10285,0
10286,0
10287,1000
10288,0
10289,1000
10290,0
10291,0
10292,0
10293,0
10294,0
10295,1000
10296,0
10297,1000
10298,0
10299,1000
10300,1000
10301,1000
10302,1000
10303,1000
10304,0
10305,0
10306,1000
10307,0
10308,0
10309,1000
10310,0
10311,1000
10312,0
10313,0
10314,0
10315,1000
10316,0
10317,1000
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,1000
10325,1000
10326,1000
10327,0
10328,1000
10329,1000
10330,0
10331,1000
10332,1000
10333,0
10334,0
10335,0
10336,1000
10337,1000
10338,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,1000
10345,1000
10346,1000
10347,0
10348,1000
10349,1000
10350,0
10351,0
10352,1000
10353,0
10354,1000
10355,0
10356,1000
10357,1000
10358,1000
10359,0
10360,1000
10361,0
10362,1000
10363,0
10364,0
10365,1000
10366,0
10367,1000
10368,1000
10369,0
10370,1000
10371,0
10372,0
10373,0
10374,1000
10375,0
10376,0
10377,1000
10378,0
10379,1000
10380,1000
10381,1000
10382,0
10383,0
10384,0
10385,1000
10386,1000
10387,1000
10388,1000
10389,1000
10390,0
10391,1000
10392,1000
10393,1000
10394,0
10395,1000
10396,1000
10397,1000
10398,0
10399,1000
10400,1000
10401,1000
10402,0
10403,0
10404,1000
10405,0
10406,0
10407,0
10408,1000
10409,0
10410,1000
10411,1000
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,1000
10421,1000
10422,0
10423,1000
10424,0
10425,1000
10426,0
10427,0
10428,1000
10429,0
10430,1000
10431,0
10432,0
10433,0
10434,0
10435,0
10436,1000
10437,0
10438,0
10439,0
10440,0
10441,1000
10442,0
10443,0
10444,1000
10445,1000
10446,0
10447,0
10448,0
10449,0
10450,1000
10451,0
10452,0
10453,1000
10454,0
10455,1000
10456,0
10457,0
10458,0
10459,0
10460,1000
10461,0
10462,1000
10463,0
10464,0
10465,0
10466,1000
10467,0
10468,0
10469,0
10470,0
10471,0
10472,1000
10473,1000
10474,0
10475,0
10476,0
10477,0
10478,0
10479,0
10480,0
10481,0
10482,1000
10483,0
10484,0
10485,0
10486,0
10487,0
10488,0
10489,0
10490,0
10491,1000
10492,1000
10493,1000
10494,1000
10495,1000
10496,0
10497,1000
10498,0
10499,0
10500,0
10501,1000
10502,0
10503,1000
10504,0
10505,0
10506,0
10507,0
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,1000
10515,0
10516,0
10517,0
10518,0
10519,1000
10520,0
10521,0
10522,0
10523,1000
10524,1000
10525,1000
10526,0
10527,1000
10528,0
10529,0
10530,0
10531,0
10532,1000
10533,1000
10534,0
10535,0
10536,0
10537,1000
10538,0
10539,1000
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,1000
10549,0
10550,0
10551,1000
10552,0
10553,0
10554,0
10555,0
10556,0
10557,1000
10558,0
10559,0
10560,0
10561,0
10562,1000
10563,0
10564,0
10565,1000
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,0
10573,0
10574,1000
10575,1000
10576,0
10577,0
10578,1000
10579,0
10580,0
10581,0
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,0
10589,0
10590,0
10591,0
10592,0
10593,1000
10594,0
10595,0
10596,1000
10597,0
10598,1000
10599,1000
10600,0
10601,1000
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,0
10610,0
10611,1000
10612,1000
10613,0
10614,0
10615,0
10616,0
10617,1000
10618,0
10619,0
10620,0
10621,1000
10622,0
10623,1000
10624,0
10625,0
10626,0
10627,0
10628,0
10629,0
10630,0
10631,0
10632,0
10633,0
10634,0
10635,1000
10636,1000
10637,0
10638,0
10639,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,1000
10646,1000
10647,0
10648,0
10649,0
10650,1000
10651,0
10652,0
10653,0
10654,0
10655,0
10656,0
